FUNCTION_ID,FUNCTION_NAME,FUNCTION_TYPE,GO_ID,GO_TYPE,UMLS_ID,UMLS_TYPE,PATHWAY_TYPE,REACTOME,PUBCHEM_PATHWAY_ID,PATHBANK,PANTHER,BIOCYC,WIKIPATHWAYS,SMPDB,PATHWAY_INTERACTION_DATABASE,KEGG,PLANT_REACTOME,PLANTCYC,PATHWAY_COMMON,PANTHER_PATHWAY,CHEMFONT,PHARMGKB,LIPID_MAPS,BIOCARTA,NETPATH
2493,metabolic networks,molecular_function,,Unknown,C1706062,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2494,metabolic pathways,biological_process,,Unknown,,Unknown,Unknown,,,,,,,,,hsa01100,,,,,,,,,
2495,metabolic process,biological_process,GO:0008152,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2496,metabolic profile,biological_process,,Unknown,C3853758,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2497,metabolic rates,biological_process,,Unknown,C0870882,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2498,metabolic syndrome,biological_process,,Unknown,,Unknown,biological_process,,1340185,,,,,,,,,,,,,PA162370415,,,
2499,metabolism,biological_process,,Unknown,,Unknown,biological_process,R-GGA-1660598| R-HSA-1430728,10844| 12| 13162| 1438| 14631| 15243| 15767| 17777| 18562| 18865| 21531| 22215| 3120| 4818| 6051| 6900| 8681| 9083| 9366,,,,,,,,,,,,,,,,
2500,metabolizer,molecular_function,,Unknown,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2501,metal chelating activity,molecular_function,GO:0046911,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2502,metal chelating activity [moa],molecular_function,,Unknown,C3537049,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2503,metal ion binding,molecular_function,GO:0046872,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2504,metalloendopeptidase inhibitor activity,molecular_function,GO:0008191,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2505,metallopeptidase activity,molecular_function,GO:0008237,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2506,metamorphosis,biological_process,GO:0007552,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2507,metaphase,biological_process,GO:0051323,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2508,metaphase chromosome alignment,biological_process,GO:0051310,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2509,metaplastic cell transformation,biological_process,,Unknown,C1510411,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2510,metaplastic ossification,biological_process,GO:0036074,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2511,metastasis,biological_process,,Unknown,C4255448,biological_process,biological_process,,40391,,,,,,Metastasis,,,,Pathway_9f9e9f183ab9ce966ca67ceb31fe9289,,,,,,
2512,metastasis suppression,biological_process,,Unknown,C1513178,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2513,metestrus,biological_process,GO:0060210,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2514,methanol-5-hydroxybenzimidazolylcobamide co-methyltransferase activity,molecular_function,GO:0047152| GO:0043791| GO:0043834,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2515,methemoglobinemia,biological_process,,Unknown,,Unknown,biological_process,,1340190,,,,,,,,,,,,,PA444942,,,
2516,methionine adenosyltransferase activity,molecular_function,GO:0004478,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2517,methionine biosynthetic process,biological_process,GO:0009086,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2518,methionine decarboxylase activity,molecular_function,GO:0050095,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2519,methionine-trna ligase activity,molecular_function,GO:0004825,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2520,methotrexate transport,biological_process,GO:0051958,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2521,methyl-cpg binding,molecular_function,GO:0008327,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2522,methylated-dna-[protein]-cysteine s-methyltransferase activity,molecular_function,GO:0003908,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2523,methylation,biological_process,GO:0032259,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2524,methylation pathways,biological_process,,Unknown,,Unknown,biological_process,,39602| 40109,,,,WP704,,,,,,,,,,,,
2525,methylglyoxal catabolic process to d-lactate via s-lactoyl-glutathione,biological_process,GO:0019243,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2526,methyltransferase activity,molecular_function,GO:0008168| GO:0016741,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2527,methyltransferase inhibitors [moa],molecular_function,,Unknown,C5446064,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2528,metrorrhagia,biological_process,,Unknown,C0025874,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2529,mevalonate pathway,biological_process,,Unknown,,Unknown,biological_process,,1339113| 1339136| 1363797| 23616| 27367,SMP0121209,,PWY-922,WP3963,SMP0121055,,,,,,,,,,,
2530,microabscess,biological_process,,Unknown,C0333373,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2531,microbial collagenase activity,molecular_function,GO:0051405,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2532,microcirculation,biological_process,,Unknown,C0025962,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2533,microfilament motor activity,molecular_function,GO:0000146,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2534,microgliosis,biological_process,,Unknown,C3686874,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2535,microorganism growth,biological_process,,Unknown,C0178747,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2536,micrornas in cancer,biological_process,,Unknown,,Unknown,Unknown,,,,,,,,,hsa05206,,,,,,,,,
2537,microsatellite instability,biological_process,,Unknown,C0920269,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2538,microtubule binding,molecular_function,GO:0008017,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2539,microtubule bundle formation,biological_process,GO:0001578,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2540,microtubule cytoskeleton organization,biological_process,GO:0000226,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2541,microtubule depolymerization,biological_process,GO:0007019,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2542,microtubule motor activity,molecular_function,GO:0003777,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2543,microtubule nucleation,biological_process,GO:0007020,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2544,microtubule polymerization,biological_process,GO:0046785,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2545,microtubule severing atpase activity,molecular_function,GO:0008568,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2546,micturition,biological_process,GO:0060073,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2547,migration,biological_process,,Unknown,,Unknown,biological_process,,,,,,,,,,,,Pathway_e76f91ffd44cb1f9379de3158dd9c030,,,,,,
2548,milk ejection reflex,biological_process,GO:0060156,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2549,mineralocorticoid receptor antagonists [moa],molecular_function,,Unknown,C1373021,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2550,minor groove binder,molecular_function,,Unknown,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2551,minor groove of adenine-thymine-rich dna binding,molecular_function,GO:0003680,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2552,minus-strand dna synthesis,biological_process,,Unknown,,Unknown,biological_process,R-HSA-164516,12323,,,,,,,,,,,,,,,,
2553,mirna biogenesis,biological_process,,Unknown,,Unknown,biological_process,,39444| 39709,,,,WP2338,,,,,,,,,,,,
2554,mirna processing,biological_process,GO:0035196,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2555,mismatch repair,biological_process,GO:0006298,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2556,missense mutation,molecular_function,,Unknown,C0599155,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2557,mitochondria-associated ubiquitin-dependent protein catabolic process,biological_process,GO:0072671,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2558,mitochondrial atp synthesis coupled electron transport,biological_process,GO:0042775,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2559,mitochondrial biogenesis,biological_process,,Unknown,,Unknown,biological_process,R-GGA-1592230| R-HSA-1592230,10685| 1361603| 13760| 14465| 15722| 17663| 18557| 19165| 2077| 21951| 22784| 2499| 255| 4087| 6015| 7174| 8116| 9072,,,,,,,,,,,,,,,,
2560,mitochondrial biology,biological_process,,Unknown,C0678850,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2561,mitochondrial damage,biological_process,,Unknown,C1096176,biological_process,biological_process,,,,,,,,,,,,,,PTW_0111210,,,,
2562,mitochondrial depolarization,biological_process,GO:0051882,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2563,mitochondrial dna replication,biological_process,GO:0006264,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2564,mitochondrial dynamics,biological_process,,Unknown,C3494415,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2565,mitochondrial fission,biological_process,GO:0000266,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2566,mitochondrial fusion,biological_process,GO:0008053,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2567,mitochondrial gene expression,biological_process,GO:0140053,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2568,mitochondrial intermediate peptidase activity,molecular_function,GO:0004243,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2569,mitochondrial mediated apoptosis,biological_process,,Unknown,,Unknown,biological_process,,,,,,,,,,,,Pathway_d3d1a0524f60244cc0c4881270844a7b,,,,,,
2570,mitochondrial swelling,biological_process,,Unknown,C0026244,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2571,mitochondrial translation,biological_process,GO:0032543,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2572,mitochondrial translocation,biological_process,GO:0030150| GO:0006626,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2573,mitochondrial transport,biological_process,GO:0006839,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2574,mitochondrial uncoupling,biological_process,,Unknown,,Unknown,biological_process,R-GGA-166187| R-HSA-166187,11037| 13341| 1360510| 1360563| 15945| 1616| 17908| 19042| 22391| 3272| 4996| 6229| 8840| 9255,,,,,,,,,,,,,,,,
2575,mitochondrion inheritance,biological_process,GO:0000001,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2576,mitochondrion localization,biological_process,GO:0051646,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2577,mitogen-activated protein kinase binding,molecular_function,GO:0051019,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2578,mitomycin c metabolic process,biological_process,GO:1901775,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2579,mitophagy,biological_process,GO:0000423| GO:0000422,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2580,mitosis,biological_process,,Unknown,,Unknown,biological_process,,40830,,,,,,mitosis,,,,Pathway_f7365644a89d44a7eff5b4c17bd85816,,,,,,
2581,mitotic catastrophe,biological_process,,Unknown,C2610961,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2582,mitotic cell cycle,biological_process,GO:0000278,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2583,mitotic cell cycle checkpoint signaling,biological_process,GO:0007093,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2584,mitotic entry,biological_process,GO:0051727,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2585,mitotic g2 dna damage checkpoint signaling,biological_process,GO:0007095,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2586,mitotic nuclear division,biological_process,GO:0140014,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2587,mitotic nuclear membrane disassembly,biological_process,GO:0007077,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2588,mitotic prophase,biological_process,GO:0000088,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2589,mitotic spindle assembly,biological_process,GO:0090307,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2590,mitotic spindle assembly checkpoint signaling,biological_process,GO:0007094,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2591,mitotic spindle orientation checkpoint signaling,biological_process,GO:0031578,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2592,mll gene translocation,biological_process,,Unknown,C5238305,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2593,mmp-12 activity,molecular_function,GO:0004234,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2594,mmp-13 activity,molecular_function,,Unknown,C1150175,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2595,mmp-2 activity,molecular_function,GO:0004228,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2596,mmp-3 activity,molecular_function,GO:0004248,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2597,mmp-9 activity,molecular_function,GO:0004229,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2598,modulation,molecular_function,,Unknown,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2599,modulation by symbiont of host erythrocyte aggregation,biological_process,GO:0020013,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2600,modulation of chemical synaptic transmission,biological_process,GO:0050804,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2601,modulator,molecular_function,,Unknown,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2602,molecular dynamics,molecular_function,,Unknown,C0596957,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2603,molecular mechanisms of pharmacological action,molecular_function,,Unknown,C1258062,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2604,molecular recognition,molecular_function,,Unknown,C0599844,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2605,molting,biological_process,,Unknown,C0282576,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2606,mono(adp-ribosyl)ation,molecular_function,,Unknown,C4505263,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2607,monoamine oxidase [pk],molecular_function,,Unknown,C2825075,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2608,monoamine oxidase activity,molecular_function,GO:0097621,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2609,monoamine oxidase inhibitors [moa],molecular_function,,Unknown,C2756978,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2610,monoamine oxidase-b inhibitors [moa],molecular_function,,Unknown,C2917290,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2611,monoamine transport,biological_process,GO:0015844,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2612,monoatomic anion transport,biological_process,GO:0006820,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2613,monoatomic cation channel activity,molecular_function,GO:0005261,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2614,monoatomic cation transport,biological_process,GO:0006812,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2615,monoatomic ion channel activity,molecular_function,GO:0005216,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2616,monoatomic ion homeostasis,biological_process,GO:0050801,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2617,monoatomic ion transport,biological_process,GO:0006811,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2618,monocyte,biological_process,,Unknown,,Unknown,biological_process,,40337,,,,,,Monocyte,,,,Pathway_85d7e05b6d4b8e8a36971be78a068427,,,,,,
2619,monocyte activation,biological_process,GO:0042117,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2620,monocyte aggregation,biological_process,GO:0070487,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2621,monocyte chemotactic protein-1 production,biological_process,GO:0071605,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2622,monocyte chemotaxis,biological_process,GO:0002548,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2623,monocyte differentiation,biological_process,GO:0030224,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2624,mononuclear cell proliferation,biological_process,GO:0032943,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2625,monooxygenase activity,molecular_function,GO:0004497,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2626,monophenol monooxygenase activity,molecular_function,GO:0004503| GO:0004097,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2627,monoubiquitination,molecular_function,,Unknown,C1513486,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2628,morphogenesis,biological_process,GO:0048532| GO:0009653,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2629,morphogenesis of a branching structure,biological_process,GO:0001763,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2630,motilin receptor binding,molecular_function,GO:0031788,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2631,motor behavior,biological_process,GO:0061744,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2632,motor coordination,biological_process,,Unknown,C0237543,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2633,motor function (observable entity),biological_process,,Unknown,C0234130,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2634,motor performance,biological_process,,Unknown,C0870921,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2635,motor skills,biological_process,,Unknown,C0026612,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2636,movement,biological_process,,Unknown,C0026649,biological_process,Unknown,,,,,,,,,,,,,,,,,,
2637,movement in host,biological_process,GO:0044000,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2638,mrna capping,biological_process,,Unknown,,Unknown,biological_process,R-GGA-72086| R-HSA-72086,1182328| 12764| 13459| 1404| 14605| 15733| 17414| 18290| 20237| 20953| 23369| 23791| 27287| 2749| 328| 5111| 5142| 7424| 7587| 9388,,,PWY-7375,,,,,,,,,,,,,
2639,mrna catabolic process,biological_process,GO:0006402,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2640,mrna cleavage,biological_process,GO:0006379,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2641,mrna destabilization,biological_process,GO:0061157,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2642,mrna export,molecular_function,,Unknown,C1515669,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2643,mrna expression,molecular_function,,Unknown,C1515670,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
2644,mrna splicing,biological_process,,Unknown,,Unknown,biological_process,R-GGA-72172| R-HSA-72172,1182115| 12766| 13461| 1361936| 1406| 14607| 15735| 17416| 18292| 20239| 20955| 23371| 2751| 330| 5113| 5144| 7589| 9390,,P00058,,,,,,,,,,,,,,
2645,"mrna splicing, via spliceosome",biological_process,GO:0000398,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2646,mrna transcription,biological_process,GO:0009299,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
2647,msi2 gene rearrangement,biological_process,,Unknown,C5575855,biological_process,Unknown,,,,,,,,,,,,,,,,,,
