FUNCTION_ID,FUNCTION_NAME,FUNCTION_TYPE,GO_ID,GO_TYPE,UMLS_ID,UMLS_TYPE,KEGG_ID
2701,nadh dehydrogenase activity,molecular_function,GO:0003954,molecular_function,,Unknown,
2702,nadh oxidation,biological_process,GO:0006116,biological_process,,Unknown,
2703,nadp binding,molecular_function,GO:0050661| GO:0070401,molecular_function,,Unknown,
2704,nadp biosynthetic process,biological_process,GO:0006741,biological_process,,Unknown,
2705,nadph binding,molecular_function,GO:0070402,molecular_function,,Unknown,
2706,nadph dehydrogenase activity,molecular_function,GO:0016651| GO:0003955| GO:0004517| GO:0003959,molecular_function,,Unknown,
2707,nadph oxidation,biological_process,GO:0070995,biological_process,,Unknown,
2708,nadph regeneration,biological_process,GO:0006740,biological_process,,Unknown,
2709,nadph-hemoprotein reductase activity,molecular_function,GO:0003958,molecular_function,,Unknown,
2710,napping,biological_process,,Unknown,C0870935,biological_process,
2711,narcotic effect,biological_process,,Unknown,C3179198,biological_process,
2712,naringenin 7-o-methyltransferase activity,molecular_function,GO:0102766,molecular_function,,Unknown,
2713,"narrow pore, gated channel activity",molecular_function,GO:0022831,molecular_function,,Unknown,
2714,natriuretic effect,biological_process,,Unknown,C3179308,biological_process,
2715,natural immunosuppression,biological_process,,Unknown,C0021080| C1373218,Unknown,
2716,natural killer cell activation,biological_process,GO:0030101,biological_process,,Unknown,
2717,natural killer cell function,biological_process,,Unknown,C1317556,biological_process,
2718,necroptosis,biological_process,GO:0097528| GO:0070266,biological_process,,Unknown,
2719,necroptotic process,biological_process,GO:0070266,biological_process,,Unknown,
2720,necrosis,biological_process,GO:0008219| GO:0070265| GO:0060033| GO:0019835| GO:0001906,biological_process,,Unknown,
2721,necrotic debris,biological_process,,Unknown,C0027544,biological_process,
2723,"negative regulation of androst-4-ene-3,17-dione biosynthetic process",biological_process,GO:1903455,biological_process,,Unknown,
2724,negative regulation of appetite,biological_process,GO:0032099,biological_process,,Unknown,
2725,negative regulation of aspartic-type peptidase activity,biological_process,GO:1905246,biological_process,,Unknown,
2726,negative regulation of atp catabolic process,biological_process,GO:1903290,biological_process,,Unknown,
2727,negative regulation of bioluminescence,biological_process,GO:1905086,biological_process,,Unknown,
2728,negative regulation of blood pressure,biological_process,GO:0045776,biological_process,,Unknown,
2729,negative regulation of cell death,biological_process,GO:0060547| GO:0060548| GO:0060546,biological_process,,Unknown,
2730,negative regulation of chemokine activity,biological_process,GO:1900137,biological_process,,Unknown,
2731,negative regulation of creb transcription factor activity,biological_process,GO:0032792,biological_process,,Unknown,
2732,negative regulation of developmental pigmentation,biological_process,GO:0048086,biological_process,,Unknown,
2733,negative regulation of dna-binding transcription factor activity,biological_process,GO:0043433,biological_process,,Unknown,
2734,negative regulation of embryonic development,biological_process,GO:0045992,biological_process,,Unknown,
2735,negative regulation of eosinophil activation,biological_process,GO:1902567,biological_process,,Unknown,
2736,negative regulation of epidermal growth factor-activated receptor activity,biological_process,GO:0007175,biological_process,,Unknown,
2737,negative regulation of focal adhesion assembly,biological_process,GO:0051895,biological_process,,Unknown,
2738,negative regulation of g1 phase,molecular_function,,Unknown,C1517342,molecular_function,
2739,negative regulation of g1 to s transition,molecular_function,,Unknown,C1517339,molecular_function,
2740,negative regulation of g2 phase,biological_process,,Unknown,C1517348,biological_process,
2741,negative regulation of g2 to m transition,molecular_function,,Unknown,C1517345,molecular_function,
2742,negative regulation of gliogenesis,biological_process,GO:0014014,biological_process,,Unknown,
2743,negative regulation of growth rate,biological_process,GO:0045967,biological_process,,Unknown,
2744,negative regulation of hemolytic process,biological_process,,Unknown,C1512403,biological_process,
2745,negative regulation of hydrogen peroxide-induced cell death,biological_process,GO:1903206,biological_process,,Unknown,
2746,negative regulation of hydrogen peroxide-induced neuron death,biological_process,GO:1903208,biological_process,,Unknown,
2747,negative regulation of inflammatory response process,biological_process,,Unknown,C1516019,biological_process,
2748,negative regulation of innate immune response,biological_process,GO:0045824,biological_process,,Unknown,
2749,negative regulation of l-glutamate import across plasma membrane,biological_process,GO:0002037,biological_process,,Unknown,
2750,negative regulation of low-density lipoprotein receptor activity,biological_process,GO:1905598,biological_process,,Unknown,
2751,negative regulation of membrane potential,biological_process,GO:0045837,biological_process,,Unknown,
2752,negative regulation of mesoderm formation,biological_process,GO:1905903,biological_process,,Unknown,
2753,negative regulation of mitochondrial membrane potential,biological_process,GO:0010917,biological_process,,Unknown,
2754,negative regulation of nf-kappab transcription factor activity,biological_process,GO:0032088,biological_process,,Unknown,
2755,negative regulation of nmda glutamate receptor activity,biological_process,GO:1904782,biological_process,,Unknown,
2756,negative regulation of oxidative stress-induced cell death,biological_process,GO:1903202,biological_process,,Unknown,
2757,negative regulation of phosphatidylserine biosynthetic process,biological_process,GO:1900469,biological_process,,Unknown,
2758,negative regulation of phospholipase a2 activity,biological_process,GO:1900138,biological_process,,Unknown,
2759,negative regulation of photosynthesis,biological_process,GO:1905156,biological_process,,Unknown,
2760,negative regulation of post-transcriptional gene silencing by regulatory ncrna,biological_process,GO:1900369,biological_process,,Unknown,
2761,negative regulation of potassium ion import across plasma membrane,biological_process,GO:1903287,biological_process,,Unknown,
2762,negative regulation of potassium:proton exchanging atpase activity,biological_process,GO:1904452,biological_process,,Unknown,
2763,negative regulation of receptor activation,biological_process,,Unknown,C1514761,biological_process,
2764,negative regulation of receptor binding,biological_process,GO:1900121,biological_process,,Unknown,
2765,negative regulation of receptor internalization,biological_process,GO:0002091,biological_process,,Unknown,
2766,negative regulation of receptor recycling,biological_process,GO:0001920,biological_process,,Unknown,
2767,negative regulation of s phase,biological_process,,Unknown,C1519167,biological_process,
2768,negative regulation of sensory perception of pain,biological_process,GO:1904057,biological_process,,Unknown,
2769,negative regulation of sporulation resulting in formation of a cellular spore,biological_process,GO:0042174,biological_process,,Unknown,
2770,negative regulation of synaptic transmission,biological_process,GO:0050805,biological_process,,Unknown,
2771,negative regulation of urea catabolic process,biological_process,GO:1901713,biological_process,,Unknown,
2772,negative regulation of urine volume,biological_process,GO:0035811,biological_process,,Unknown,
2773,negative regulation of vascular permeability,biological_process,GO:0043116,biological_process,,Unknown,
2774,nematode larval development,biological_process,GO:0002119,biological_process,,Unknown,
2775,nematode pharyngeal pumping,biological_process,GO:0043050,biological_process,,Unknown,
2776,neointima formation,biological_process,,Unknown,C2936381,biological_process,
2779,neprilysin activity,molecular_function,GO:0004245,molecular_function,,Unknown,
2780,neprilysin inhibitors [moa],molecular_function,,Unknown,C4051514,molecular_function,
2781,nerve conduction function,biological_process,,Unknown,C0027788,biological_process,
2782,nerve degeneration,biological_process,,Unknown,C0027746,biological_process,
2783,nerve growth factor binding,molecular_function,GO:0048406,molecular_function,,Unknown,
2784,nerve growth factor production,biological_process,GO:0032902,biological_process,,Unknown,
2785,nerve regeneration,biological_process,,Unknown,C0027756,biological_process,
2786,nerve supply,biological_process,,Unknown,C0021516,biological_process,
2787,nervous system physiological phenomena,biological_process,,Unknown,C0027767,biological_process,
2788,neural tube closure,biological_process,GO:0001843,biological_process,,Unknown,
2789,neuraminidase inhibitors [moa],molecular_function,,Unknown,C2266933,molecular_function,
2790,neurexin family protein binding,molecular_function,GO:0042043,molecular_function,,Unknown,
2791,neurochemistry - biologic function,biological_process,,Unknown,C0699841,biological_process,
2792,neurodevelopment,biological_process,,Unknown,C0599855,biological_process,
2793,neurofibrillary degeneration (morphologic abnormality),biological_process,,Unknown,C0085400,biological_process,
2794,neurogenesis,biological_process,GO:0022008,biological_process,,Unknown,
2796,neurologic effect,biological_process,,Unknown,C1518287,biological_process,
2797,neuromuscular blockade [pe],biological_process,,Unknown,C2930408,biological_process,
2798,neuromuscular function,biological_process,,Unknown,C0597053,biological_process,
2799,neuromuscular transmission,biological_process,,Unknown,C0260043,biological_process,
2800,neuron apoptotic process,biological_process,GO:0051402,biological_process,,Unknown,
2801,neuron death,biological_process,GO:0070997,biological_process,,Unknown,
2802,neuron projection development,biological_process,GO:0031175,biological_process,,Unknown,
2803,neuron projection extension,biological_process,GO:1990138,biological_process,,Unknown,
2804,neuron projection morphogenesis,biological_process,GO:0031175| GO:0048812,biological_process,,Unknown,
2806,neuronal hyperexcitability,biological_process,,Unknown,C0814034,biological_process,
2807,neuronal outgrowth,biological_process,,Unknown,C4255265,biological_process,
2808,neuronal plasticity,biological_process,,Unknown,C0027880,biological_process,
2810,neuropathology disease,biological_process,,Unknown,C1540677,biological_process,
2811,neuropeptide receptor binding,molecular_function,GO:0071855,molecular_function,,Unknown,
2812,neuropeptide signaling pathway,biological_process,GO:0007218,biological_process,,Unknown,
2813,neurophysiology - biologic function,biological_process,,Unknown,C0700630,biological_process,
2814,neuropilin binding,biological_process|molecular_function,GO:0038191| GO:0085015,biological_process|molecular_function,,Unknown,
2815,neuroprotection,biological_process,,Unknown,C0598958,biological_process,
2816,neurosecretion,biological_process,,Unknown,C0027911,biological_process,
2817,neurotensin receptor binding,molecular_function,GO:0031846,molecular_function,,Unknown,
2818,neurotransmitter binding,molecular_function,GO:0042165,molecular_function,,Unknown,
2819,neurotransmitter secretion,biological_process,GO:0007269,biological_process,,Unknown,
2820,neurotransmitter uptake,biological_process,GO:0001504| GO:0098810,biological_process,,Unknown,
2821,neurotrophin binding,molecular_function,GO:0005163| GO:0005165| GO:0043121,molecular_function,,Unknown,
2822,neutral lipid biosynthetic process,biological_process,GO:0046460,biological_process,,Unknown,
2823,neutral sphingomyelin phosphodiesterase activity,molecular_function,GO:0061751,molecular_function,,Unknown,
2825,neutrophil activation,biological_process,GO:0042119,biological_process,,Unknown,
