ORGANISM_ID,ORGANISM_NAME,NCBI_TEXONOMY_ID
3865,Physostegia purpurea,457159
3866,lady's-thumb,457184
3867,Euphorbia resinifera,457265
3868,Akanthomyces lecanii,457515
3869,San Angelo virus,45767
3870,Zea mays,4577
3871,Nadsonia fulvescens,45786
3872,Eysenhardtia polystachya,457900
3873,Lindra,45815
3874,Lindra thalassiae,45816
3875,Pediomelum digitatum,458362
3876,Isaria tenuipes,45847
3877,Pandaros acanthifolium,458511
3878,Eurycoma longifolia,458531
3879,Corydalis yanhusuo,458692
3880,Ligustrum lucidum,458695
3881,Tripterygium wilfordii,458696
3882,mountain laurel,45902
3883,Brucea antidysenterica,459111
3884,Nothospondias staudtii,459131
3885,Odyendyea gabonensis,459133
3886,Picrasma javanica,459140
3887,Pratylenchus penetrans,45929
3888,Embelia ribes,459629
3889,Oscillibacter,459786
3890,Nocardia pseudobrasiliensis,45979
3891,Paecilomyces variotii,45996
3892,Cribrochalina,459968
3893,Cribrochalina vasculum,459969
3894,banana-root nematode,46012
3895,Echovirus E7,46018
3896,Mutisia friesiana,460334
3897,Ogataea polymorpha,460523
3898,Festuca arundinacea,4606
3899,Orobanche ramosa,46066
3900,Chlorocebus cynosuros,460675
3901,Machilus wangchiana,460783
3902,green fat hen,46091
3903,Seseli mairei,460996
3904,Cyperus,4610
3905,Celosia argentea,46112
3906,Cephalosporium serrae,461146
3907,Staphylococcus chromogenes,46126
3908,Portulaca oleracea,46147
3909,Fibraurea tinctoria,461588
3910,Staphylococcus aureus subsp. aureus,46170
3911,Nonomuraea pusilla,46177
3912,Nonomuraea roseola,46179
3913,Nonomuraea rubra,46180
3914,Pacific yew,46220
3915,Ruminococcus lactaris,46228
3916,Senecio volckmannii,462571
3917,Macaranga kurzii,463318
3918,Coccinella septempunctata brucki,463703
3919,Kalopanax septemlobus,46399
3920,Fluoribacter gormanii,464
3921,sweet banana,4641
3922,Trevesia palmata,46421
3923,Tupidanthus calyptratus,46423
3924,Sphingobium chlorophenolicum,46429
3925,Sinularia densa,464399
3926,Aspergillus versicolor,46472
3927,Thrips obscuratus,464996
3928,Parabacteroides merdae,46503
3929,Bacteroides stercoris,46506
3930,Micrococcus luteus str. NCTC 2665,465515
3931,Malbranchea circinata,465702
3932,Malbranchea flavorosea,465703
3933,Kummerowia striata,466223
3934,Bletilla formosana,466243
3935,Salmonella enterica subsp. enterica serovar Give,46626
3936,Pseudomonas agarici,46677
3937,Ascaridia galli,46685
3938,Turbinaria <Cnidaria>,46697
3939,Turbinaria peltata,46698
3940,Tubastraea,46699
3941,Novodinia,466994
3942,Novodinia antillensis,466995
3943,Montipora,46703
3944,Lachnoanaerobaculum saburreum,467210
3945,Persicaria longiseta,467333
3946,Allium cepa,4679
3947,leek,4681
3948,garlic,4682
3949,Allium tuberosum,4683
3950,Sarcotragus,468351
3951,Strepsichordaia lendenfeldi,468353
3952,garden asparagus,4686
3953,Nusa,468772
3954,Bromus diandrus var. rigidus,468977
3955,Acinetobacter,469
3956,Persicaria hydropiper,46901
3957,Aspergillus insuetus,469274
3958,Aspergillus ruber,469279
3959,Aspergillus variecolor,469282
3960,Callyspongia pseudoreticulata,469327
3961,Haliclona koremella,469341
3962,Megoura crassicauda,469902
3963,Garcinia livingstonei,469932
3964,Acinetobacter baumannii,470
3965,Palisada perforata,470590
3966,Melilotus albus,47082
3967,Medicago polymorpha,47084
3968,Laurencia majuscula,470949
3969,Acinetobacter calcoaceticus,471
3970,Geitlerinema amphibium,471288
3971,Rhytisma <ascomycete>,47168
3972,Ascodesmis sphaerospora,47183
3973,Acinetobacter sp.,472
3974,Serenoa repens,4722
3975,Microtus arvalis,47230
3976,Trichothecium roseum,47278
3977,Vidalia,472887
3978,Tsukamurella pulmonis,47312
3979,Rhabdastrella globostellata,473528
3980,Enterococcus faecalis str. OG1RF,474186
3981,Armillaria mellea,47429
3982,Commelina communis,4744
3983,Colletotrichum gloeosporioides,474922
3984,Ophiocordyceps,474995
3985,Moraxella,475
3986,Aneurinibacillus migulanus,47500
3987,Echovirus E13,47501
3988,Fungi,4751
3989,Echovirus E29,47512
3990,Calystegia sepium,47519
3991,Apha,475258
3992,Beauveria bassiana,475271
3993,Pneumocystis,4753
3994,Pneumocystis carinii,4754
3995,Moraxella bovis,476
3996,Bacteroides caccae,47678
3997,Saprolegnia,4769
3998,Lactobacillus rhamnosus,47715
3999,Streptomyces olivaceus,47716
4000,Streptomyces lydicus,47763
4001,turnip moth,47767
4002,Lactobacillus crispatus,47770
4003,Iryanthera lancifolia,477925
4004,Dasyscyphus nidulus,47807
4005,green leafhopper,478132
4006,greater hornwrack,478208
4007,Lachnellula,47830
4008,Phytophthora capsici,4784
4009,Phytophthora cinnamomi,4785
4010,Micromonospora inyonensis,47866
4011,potato late blight agent,4787
4012,Micromonospora rosaria,47874
4013,potato pink rot fungus,4788
4014,Pseudomonas luteola,47886
4015,Plasmodium falciparum D6,478860
4016,Phytophthora nicotianae,4790
4017,potato buckeye rot agent,4791
4018,Serratia fonticola,47917
4019,Phytophthora parasitica,4792
4020,Phytophthora citrophthora,4793
4021,Phytophthora palmivora,4796
4022,Acer pictum subsp. mono,47963
4023,Hippospongia lachne,479639
4024,Acer pictum subsp. okamotoanum,47964
4025,Pythium,4797
4026,Moraxella catarrhalis,480
4027,Panus rudis,48022
4028,bishop's-weed,48026
4029,Anthriscus sylvestris,48027
4030,fennel,48038
4031,Shinkaia crosnieri,480484
4032,summer fruit tortrix moth,480707
4033,Alternaria porri,48098
4034,Alternaria solani,48100
4035,Angelica dahurica,48101
4036,Bupleurum fruticosum,48103
4037,sheep-rot,48106
4038,bastard indigo,48131
4039,Escherichia coli ATCC 8739,481805
4040,Neisseria,482
4041,Aspergillus taichungensis,482145
4042,Oscillatoria nigro-viridis,482564
4043,Hassallia,482629
4044,Mucorales,4827
4045,Absidia,4828
4046,bigtooth aspen,482945
4047,Acinetobacter pittii,48296
4048,Mirabilis himalaica,482968
4049,Mucor,4830
4050,Caesalpinia sappan,483143
4051,Phycomyces blakesleeanus,4837
4052,Rhizomucor,4838
4053,Leucas aspera,483811
4054,Perilla frutescens,48386
4055,Rhizomucor miehei,4839
4056,Rhizomucor pusillus,4840
4057,Mucor racemosus,4841
4058,Galtonia saundersiae,484171
4059,Ornithogalum thyrsoides,484172
4060,Gulo,48419
4061,Rhizopus,4842
4062,Rhizopus microsporus var. chinensis,4843
4063,Rhizopus stolonifer,4846
4064,Neisseria gonorrhoeae,485
4065,Cunninghamella,4852
4066,Asclepias syriaca,48545
4067,Mortierella,4855
4068,Pyricularia,48558
4069,Suillus granulatus,48571
4070,Whitmania pigra,486152
4071,Neisseria meningitidis,487
4072,Eragrostis cilianensis,48734
4073,Sarcodon leucopus,487363
4074,Xanthomonas campestris pv. sesami,487889
4075,Setaria,48796
4076,Neisseria mucosa,488
4077,Persicaria nodosa,488004
4078,Ascomycota,4890
4079,HBV genotype D,489483
4080,Hepatitis B virus duck/DHBV-3,489542
4081,Schizosaccharomyces pombe,4896
4082,Microsporum gypseum,489714
4083,Celastrus flagellaris,489978
4084,Celastrus vulcanicola,489983
4085,Neisseria sicca,490
4086,Moya spinosa,490012
4087,Hesperocyparis arizonica,49011
4088,Xylaria nigripes,490159
4089,Torula yeast,4903
4090,maruba-aodamo,490850
4091,Pichia kudriavzevii,4909
4092,Kluyveromyces marxianus,4911
4093,Marinobacterium stanieri,49186
4094,Pichia,4919
4095,Stemona aphylla,492013
4096,Stemona burkillii,492014
4097,Stemona collinsae,492015
4098,Stemona curtisii,492018
4099,Clitocybe nuda,492052
4100,Pichia norvegensis,4921
4101,Komagataella pastoris,4922
4102,Trichoderma hamatum,49224
4103,Actinocyclus <diatoms>,49230
4104,Chaetoceros,49237
4105,Scheffersomyces stipitis,4924
4106,Pichia membranifaciens,4926
4107,Wickerhamomyces anomalus,4927
4108,Meyerozyma guilliermondii,4929
4109,Saccharomyces,4930
4110,chirimoya,49314
4111,baker's yeast,4932
4112,Lagenophora cuneata,493361
4113,Saccharomyces sp.,4935
4114,Mycogone perniciosa,494059
4115,Saccharomycopsis,4943
4116,Saccharomycopsis fibuligera,4944
4117,Piper longum,49511
4118,Yarrowia lipolytica,4952
4119,Zygosaccharomyces,4953
4120,Pteris cretica,49539
4121,Zygosaccharomyces bailii,4954
4122,Oenanthe javanica,49556
4123,Zygosaccharomyces rouxii,4956
4124,Peucedanum japonicum,49563
4125,Debaryomyces hansenii,4959
4126,Rhododendron ferrugineum,49622
4127,Gellius,496429
4128,Artemisia carvifolia,496566
4129,Trillium camschatcense,49675
4130,Menispermum dauricum,49683
4131,Goniothalamus cheliensis,497606
4132,Croton tiglium,497687
4133,Physalis crassifolia,49773
4134,Anagyris foetida,49793
4135,Candida auris,498019
4136,Xylaria feejeensis,498163
4137,ceibo,49817
4138,Glycyrrhiza glabra,49827
4139,golden chain,49828
4140,Sesbania herbacea,498362
4141,Streptomyces specialis,498367
4142,Sophora flavescens,49840
4143,Garveia annulata,498507
4144,mountain soursop,49857
4145,Hydrangea scandens subsp. chinensis,498914
4146,Dietzia timorensis,499555
4147,Geopyxis,49968
4148,Rhopilema esculentum,499914
4149,Thymus vulgaris,49992
4150,citrus red mite,50023
4151,European red spider mite,50024
4152,Kanzawa spider mite,50028
4153,Sporidiobolus salmonicolor,5005
4154,Plumarella,500558
4155,Dekkera bruxellensis,5007
4156,peach leaf curl fungus,5011
4157,Minquartia guianensis,50146
4158,southern corn leaf blight pathogen,5016
4159,Viscum articulatum,50172
4160,Ximenia americana,50174
4161,Juniperus chinensis,50182
4162,Torreya nucifera,50189
4163,Sonchus arvensis,50192
4164,Sonchus asper,50193
4165,Thalassospira profundimaris,502049
4166,common sow-thistle,50207
4167,Diplodia mutila,502120
4168,Neofusicoccum australe,502121
4169,Paraconiothyrium hawaiiense,502129
4170,blackleg of canola fungus,5022
4171,Lasiodiplodia theobromae,502207
4172,Taraxacum officinale,50225
4173,Venturia <fungus>,5024
4174,Nostoc spongiaeforme,502487
4175,Venturia inaequalis,5025
4176,Fusarium acuminatum,502705
4177,Fusarium avenaceum,502741
4178,Paracoccidioides brasiliensis Pb18,502780
4179,Pyrenophora graminea,5028
4180,Pentarhizidium orientale,50328
4181,Pseudomonas fuscovaginae,50340
4182,Ajellomyces capsulatus,5037
4183,Diabrotica undecimpunctata,50387
4184,Diabrotica undecimpunctata howardi,50388
4185,Ajellomyces dermatitidis,5039
4186,Trypoxylus dichotomus,50413
4187,Stylophora pistillata,50429
4188,Acremonium chrysogenum,5044
4189,Sarocladium strictum,5046
4190,Cardamine hirsuta,50463
4191,wu wei zi,50507
4192,Acremonium persicinum,5051
4193,Aspergillus,5052
4194,Aspergillus aculeatus,5053
4195,Aspergillus amstelodami,5054
4196,Stichoneuron caudatum,50540
4197,Insecta,50557
4198,Aspergillus clavatus,5057
4199,Aspergillus ficuum,5058
4200,Aspergillus flavus,5059
4201,Aspergillus niger,5061
4202,Aspergillus oryzae,5062
4203,Influenza A virus (A/Hong Kong/1/1968(H3N2)),506350
4204,Aspergillus restrictus,5064
4205,Aspergillus sp.,5065
4206,Aspergillus wentii,5066
4207,Metaphire sieboldi,506672
4208,Aspergillus parasiticus,5067
4209,Aspergillus tubingensis,5068
4210,Alcaligenes,507
4211,Vibrio diabolicus,50719
4212,Ampelomyces,50729
4213,Penicillium,5073
4214,Penicillium brevicompactum,5074
4215,Penicillium camemberti,5075
4216,Hyphopichia,507510
4217,Penicillium chrysogenum,5076
4218,Penicillium citrinum,5077
4219,Penicillium griseofulvum,5078
4220,Penicillium janthinellum,5079
4221,Penicillium sp.,5081
4222,Penicillium roqueforti,5082
4223,Penicillium canescens,5083
4224,Aspergillus fumigatus,5085
4225,Leptospira interrogans serovar Portlandvere,508528
4226,Morula,508940
4227,Alternaria tenuis,509205
4228,Botryosphaeria berengeriana,509207
4229,Dothiorella gregaria,509222
4230,Bipolaris maydis,509226
4231,Mariannaea elegans,509241
4232,Dispar,509375
4233,Talaromyces,5094
4234,Stereocaulon paschale,50940
4235,Lucida,509419
4236,Talaromyces flavus,5095
4237,Lindra <butterfly>,509525
4238,Viola <butterfly>,509528
4239,Biomphalaria alexandrina,50959
4240,Clitocybe,50966
4241,Monascus purpureus,5098
4242,kerosene fungus,5101
4243,Pisum fulvum,51020
4244,Aspergillus oryzae RIB40,510516
4245,shan zha,510735
4246,Myristica fragrans,51089
4247,Alcaligenes faecalis,511
4248,Claviceps,5110
4249,Dendronephthya,51109
4250,Claviceps purpurea,5111
4251,Escherichia coli strain MG1655,511145
4252,Delicatula,511170
4253,Mucor javanicus,51122
4254,chestnut blight fungus,5116
4255,Conoideocrella tenuis,511609
4256,Aliivibrio,511678
4257,Escherichia coli BL21,511693
4258,Tulane virus,512169
4259,Sewellia tropica,512248
4260,Juglans regia,51240
4261,Cyperus rotundus,512623
4262,Fusarium fujikuroi,5127
4263,Fusarium sambucinum,5128
4264,Hypomyces chrysospermus,5131
4265,Eimeria brunetti,51314
4266,Eimeria necatrix,51315
4267,Zasmidium citri,513420
4268,Antipathozoanthus hickmani,513425
4269,Parazoanthus darwini,513426
4270,Chinese cabbage,51351
4271,Pseuduvaria trimera,513648
4272,Salinivibrio costicola,51367
4273,Neurospora,5140
4274,Neurospora crassa,5141
4275,Amaryllis belladonna,51432
4276,Podospora anserina,5145
4277,Trichoderma reesei,51453
4278,Chaetomium,5149
4279,Chaetomium elatum,5150
4280,transparent tunicate,51511
4281,Phakellia fusca,515585
4282,Ophiostoma,5159
4283,Willaertia magna,51641
4284,Lagopsis supina,516545
4285,Cirsium japonicum,516546
4286,Vincetoxicum stauntonii,516547
4287,Plutella xylostella,51655
4288,Leontice kiangnanensis,516550
4289,Tetragenococcus halophilus,51669
4290,Bordetella,517
4291,Dutch elm disease fungus,5174
4292,Sclerotinia,5179
4293,Bordetella bronchiseptica,518
4294,Sclerotinia sclerotiorum,5180
4295,Sarcophyton,51812
4296,Sinularia,51814
4297,Sinularia flexibilis,51815
4298,Buteogallus subtilis,518697
4299,orange peel mushroom,5188
4300,Influenza B virus (B/Lee/1940),518987
4301,Ascobolus,5190
4302,horse tapeworm,519353
4303,Trididemnum cyclops,519493
4304,Geodia barretti,519541
4305,Caminus,519553
4306,Bordetella pertussis,520
4307,Basidiomycota,5204
4308,Filobasidiella,5206
4309,Steinernema feltiae,52066
4310,Cryptococcus neoformans,5207
4311,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446,521098
4312,Leishmania aristidesi,521160
4313,Elymus repens,52152
4314,Festuca rubra,52153
4315,smilo grass,52158
4316,Nasutitermes corniger,52233
4317,Candida inconspicua,52247
4318,Candida famata,522691
4319,Human adenovirus 37,52275
4320,Cypa,522807
4321,Amorpha <moth>,522886
4322,Trichophyton mentagrophytes,523103
4323,Helicoverpa assulta,52344
4324,Methanosarcina thermophila strain TM-1,523844
4325,Villosa,52401
4326,Arcangeliella camphorata,524218
4327,Myrrha,524508
4328,Ferula assa-foetida,52471
4329,Ceratobasidium cornigerum,5252
4330,Prochelator,525471
4331,Brachyspira pilosicoli,52584
4332,Erysiphe necator,52586
4333,Euphorbia ebracteolata,526193
4334,Uromyces appendiculatus,5264
4335,Ustilago,5269
4336,Bacillus cereus ATCC 10876,526980
4337,Ustilago maydis,5270
4338,Microbotryum violaceum,5272
4339,Actinomyces meyeri,52773
4340,Cyrtanthus contractus,527973
4341,Ochrobactrum,528
4342,Neofusicoccum ribis,528155
4343,copa de oro,52818
4344,Asclepias curassavica,52823
4345,Oryza sp.,52841
4346,Picralima nitida,52846
4347,gou ya hua,52861
4348,Thevetia peruviana,52862
4349,Puccinia,5296
4350,Arene,529734
4351,Polaribacter irgensii,531
4352,Marinactinospora thermotolerans,531310
4353,Ganoderma,5314
4354,Ganoderma lucidum,5315
4355,Lamium album,53159
4356,Irpex lacteus,5319
4357,Stoechospermum,531987
4358,tara-yo,53205
4359,cornucopia mushroom,5321
4360,oyster mushroom,5322
4361,Pseudoalteromonas,53246
4362,Pseudoalteromonas antarctica,53247
4363,Trametes versicolor,5325
4364,Uca,53313
4365,Helice,53324
4366,Ancylostoma ceylanicum,53326
4367,Schizophyllum commune,5334
4368,Enterococcus durans,53345
4369,Agaricales,5338
4370,Agaricus,5340
4371,Pseudomonas coronafaciens,53409
4372,Agaricus bisporus,5341
4373,Xanthomonas axonopodis,53413
4374,Nocardiopsis lucentia,53441
4375,Eubacterium callanderi,53442
4376,Coprinopsis cinerea,5346
4377,Mycobacterium mageritense,53462
4378,barley net-spot blotch disease agent,53485
4379,Chromobacterium,535
4380,Streptomyces caespitosus,53502
4381,Thermobifida alba,53522
4382,Stegomyia,53541
4383,Lentinus,5357
4384,Orobanche cernua,53590
4385,Trichogramma nubilale,53591
4386,Chromobacterium violaceum,536
4387,Pichia fermentans,53655
4388,Callicarpa arborea,536986
4389,Pseudomonas syringae pv. lachrymans,53707
4390,Eclipta prostrata,53719
4391,Heliopsis helianthoides,53723
4392,Rhinacanthus nasutus,537489
4393,Echinacea purpurea,53751
4394,Mammalian orthoreovirus 1,538120
4395,Mammalian orthoreovirus 3,538123
4396,Piper nudibaccatum,538318
4397,Suillus luteus,5384
4398,Caesalpinia pulcherrima,53846
4399,Colletotrichum camelliae,538528
4400,Coccus,538669
4401,sericea lespedeza,53893
4402,Eikenella corrodens,539
4403,Xanthocercis zambesiaca,53932
4404,Pyrococcus horikoshii,53953
4405,Rhodococcus corynebacterioides,53972
4406,Agrocybe aegerita,5400
4407,Peptoniphilus harei,54005
4408,Anaerococcus octavius,54007
4409,chipmunks,54071
4410,Siphonella,540885
4411,Asterotremella humicola,5417
4412,Cryptococcus laurentii,5418
4413,Zymomonas mobilis,542
4414,Camellia crapnelliana,542719
4415,Sporobolomyces <Sporidiobolaceae>,5429
4416,Enterobacteriaceae,543
4417,Planktothrix,54304
4418,Salmonella enterica subsp. enterica serovar Paratyphi A,54388
4419,Citrobacter,544
4420,Paramphistomum,54402
4421,Helicobasidium mompa,54444
4422,Securinega suffruticosa,544674
4423,chastetree,54477
4424,Citrobacter koseri,545
4425,Ascochyta,5453
4426,Didymella rabiei,5454
4427,Tricholoma pardinum,54540
4428,Colletotrichum,5455
4429,Colletotrichum capsici,5456
4430,Lindera aggregata,545644
4431,Sporothrix globosa,545651
4432,Glomerella cingulata,5457
4433,Streptomyces venezuelensis,54571
4434,Citrobacter freundii,546
4435,Colletotrichum lagenaria,5462
